Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
389-70-2397,C,Normal,Female,Health and beauty,83.66,5,20.915,439.215,21/02/2019,10:26,Cash,7.2,Yangon
114-35-5271,B,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,07/02/2019,15:06,Cash,8.1,Mandalay
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,02/03/2019,16:35,Credit card,8.6,Yangon
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,06/03/2019,20:57,Cash,9.4,Mandalay
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.135,317.835,06/02/2019,15:16,Credit card,8.9,Mandalay
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,832.944,28/01/2019,17:47,Credit card,4.2,Mandalay
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,18/01/2019,16:23,Ewallet,5,Yangon
409-49-6995,C,Member,Female,Food and beverages,47.27,6,14.181,297.801,05/02/2019,10:17,Cash,8.8,Yangon
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.96,629.16,02/03/2019,13:50,Cash,5.3,Yangon
146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,331.128,09/02/2019,19:17,Ewallet,4.6,Yangon
377-79-7592,C,Member,Female,Electronic accessories,44.84,9,20.178,423.738,14/01/2019,14:00,Credit card,7.5,Yangon
509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,09/02/2019,12:02,Ewallet,5.1,Mandalay
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,26/03/2019,20:21,Credit card,4.2,Yangon
865-41-9075,A,Normal,Male,Food and beverages,,7,12.18075,84.7455,28/01/2019,17:35,Cash,8.1,Yangon
545-07-8534,C,Normal,Female,Health and beauty,58.32,2,5.832,122.472,14/02/2019,12:42,Ewallet,6,Yangon
118-62-1812,C,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,24/03/2019,17:56,Cash,7.9,Yangon
450-42-3339,C,Normal,Male,Health and beauty,84.61,10,42.305,888.405,09/02/2019,18:58,Credit card,8.8,Yangon
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.72,435.12,24/03/2019,14:08,Credit card,6.6,Mandalay
186-71-5196,A,Member,Female,Food and beverages,79.54,2,7.954,167.034,27/03/2019,16:30,Ewallet,6.2,Yangon
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,27/01/2019,10:44,Credit card,4.2,Mandalay
313-66-9943,B,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,27/03/2019,20:29,Credit card,7.3,Mandalay
151-27-8496,C,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,19/01/2019,11:43,Ewallet,8.6,Yangon
453-33-6436,A,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,07/02/2019,10:09,Cash,6.8,Yangon
522-57-8364,A,Member,Male,Fashion accessories,51.34,8,20.536,431.256,31/01/2019,10:00,Ewallet,7.6,Yangon
459-45-2396,A,Member,Female,Food and beverages,99.6,3,14.94,313.74,25/02/2019,18:45,Cash,5.8,Yangon
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,02/02/2019,12:40,Cash,4.1,Yangon
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,14/03/2019,15:36,Credit card,9.3,Yangon
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,11/03/2019,12:04,Cash,6.8,Yangon
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,22/02/2019,11:26,Ewallet,8.7,Mandalay
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.939,82.719,02/03/2019,12:36,Ewallet,6.3,Mandalay
246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,10/03/2019,15:06,Credit card,5.1,Yangon
181-82-6255,B,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,08/02/2019,10:58,Cash,7,Mandalay
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,22/02/2019,12:10,Credit card,5.2,Yangon
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.099,611.079,10/01/2019,10:31,Credit card,6.6,Yangon
457-12-0244,C,Member,Female,Sports and travel,35.22,6,10.566,221.886,14/03/2019,13:49,Ewallet,6.5,Yangon
226-34-0034,B,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,10/01/2019,11:10,Ewallet,9,Mandalay
321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,15/02/2019,17:38,Credit card,5.2,Mandalay
397-25-8725,A,Member,Female,Health and beauty,39.62,9,17.829,374.409,13/01/2019,17:54,Credit card,6.8,Yangon
431-66-2305,B,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,15/02/2019,20:51,Credit card,7.6,Mandalay
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.531,53.151,02/03/2019,19:26,Ewallet,7.2,Mandalay
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,24/03/2019,13:33,Ewallet,7.1,Mandalay
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.335,175.035,02/02/2019,14:05,Credit card,9.5,Yangon
243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,781.62,27/02/2019,11:40,Ewallet,5.1,Yangon
458-10-8612,C,Normal,Male,Health and beauty,64.08,7,22.428,470.988,20/01/2019,12:27,Ewallet,7.6,Yangon
501-61-1753,B,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,03/01/2019,20:24,Ewallet,9.8,Mandalay
235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,24/01/2019,20:59,Ewallet,5.1,Yangon
433-08-7822,C,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,05/01/2019,19:48,Ewallet,7.5,Yangon
361-85-2571,A,Normal,Female,Sports and travel,89.48,5,22.37,469.77,30/03/2019,10:18,Cash,7.4,Yangon
131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,17/02/2019,16:27,Cash,4.2,Yangon
500-02-2261,C,Normal,Female,Food and beverages,57.29,6,17.187,360.927,21/03/2019,17:04,Ewallet,5.9,Yangon
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.304,279.384,02/03/2019,18:14,Ewallet,6.9,Yangon
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.919,943.299,27/03/2019,10:43,Cash,6.6,Yangon
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,19/01/2019,19:30,Ewallet,5.7,Yangon
449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,19/02/2019,14:53,Credit card,5.3,Yangon
333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.528,74.088,28/03/2019,20:14,Cash,4.2,Yangon
489-82-1237,A,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,05/01/2019,11:51,Credit card,7.3,Yangon
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,176.925,26/03/2019,14:13,Credit card,5.3,Yangon
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,56.469,03/02/2019,20:13,Ewallet,4.7,Mandalay
373-88-1424,C,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,06/02/2019,18:44,Ewallet,7.9,Yangon
365-16-4334,B,Normal,Female,Food and beverages,26.43,8,10.572,222.012,24/02/2019,14:26,Ewallet,8.9,Mandalay
503-21-4385,B,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,21/02/2019,12:40,Ewallet,9.3,Mandalay
305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,09/01/2019,18:43,Ewallet,4.7,Mandalay
574-80-1489,B,Member,Female,Food and beverages,62.85,4,12.57,263.97,25/02/2019,13:22,Ewallet,8.7,Mandalay
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208,88.368,13/01/2019,13:58,Cash,7.6,Yangon
200-40-6154,B,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,09/02/2019,11:45,Cash,5.7,Mandalay
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,06/01/2019,11:51,Cash,6.8,Yangon
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,10/01/2019,17:16,Cash,5.4,Yangon
430-02-3888,B,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,07/02/2019,15:55,Cash,7.1,Mandalay
867-47-1948,C,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,09/01/2019,12:07,Cash,7.8,Yangon
384-59-6655,A,Member,Female,Food and beverages,98.66,9,44.397,932.337,19/02/2019,15:07,Cash,8.4,Yangon
256-58-3609,C,Member,Male,Fashion accessories,91.98,1,4.599,96.579,18/03/2019,15:29,Cash,9.8,Yangon
324-92-3863,A,Member,Male,Electronic accessories,20.89,2,2.089,43.869,05/02/2019,18:45,Cash,9.8,Yangon
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,19/03/2019,15:23,Credit card,7.4,Yangon
364-34-2972,C,Member,Male,Electronic accessories,96.82,3,14.523,304.983,30/03/2019,20:37,Cash,6.7,Yangon
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.333,69.993,26/01/2019,14:41,Credit card,6.4,Mandalay
172-42-8274,B,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,02/03/2019,18:18,Credit card,5.8,Mandalay
558-60-5016,A,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,04/03/2019,15:27,Ewallet,7.2,Yangon
195-06-0432,A,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,13/01/2019,12:55,Credit card,9.3,Yangon
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.37,49.77,25/03/2019,18:02,Cash,9.5,Yangon
214-30-2776,B,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,11/03/2019,19:44,Credit card,9,Mandalay
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.315,888.615,01/01/2019,11:36,Credit card,9,Mandalay
448-34-8700,B,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,10/02/2019,13:51,Ewallet,6.7,Mandalay
452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,26/01/2019,15:17,Cash,5.5,Mandalay
531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,11/02/2019,15:29,Cash,5.4,Yangon
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,07/02/2019,17:59,Cash,8.2,Yangon
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992,104.832,06/03/2019,11:55,Credit card,7,Mandalay
221-25-5073,A,Normal,Female,Food and beverages,74.66,4,14.932,313.572,04/03/2019,10:39,Cash,8.5,Yangon
518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.98,167.58,26/02/2019,15:10,Ewallet,4.9,Mandalay
156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,10/03/2019,18:10,Credit card,5.1,Mandalay
151-33-7434,B,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,04/02/2019,20:43,Credit card,6.5,Mandalay
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.918,250.278,19/01/2019,12:46,Cash,9.8,Yangon
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63,244.23,23/01/2019,17:44,Cash,8.4,Yangon
139-32-4183,A,Member,Female,Sports and travel,97.48,9,43.866,921.186,14/03/2019,14:19,Ewallet,7.4,Yangon
148-41-7930,C,Normal,Male,Health and beauty,99.96,7,34.986,734.706,23/01/2019,10:33,Cash,6.1,Yangon
189-40-5216,C,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,09/01/2019,11:40,Cash,6,Yangon
374-38-5555,B,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,07/02/2019,19:30,Ewallet,8.5,Mandalay
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,30.996,18/02/2019,14:42,Ewallet,4.3,Mandalay
552-44-5977,B,Member,Male,Health and beauty,62,8,24.8,520.8,03/01/2019,19:08,Credit card,6.2,Mandalay
267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17,864.57,29/03/2019,19:12,Ewallet,4.3,Yangon
430-53-4718,B,Member,Male,Health and beauty,75.37,8,30.148,633.108,28/01/2019,15:46,Credit card,8.4,Mandalay
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,296.94,22/03/2019,19:06,Credit card,4.5,Yangon
602-16-6955,B,Normal,Female,Sports and travel,76.6,10,38.3,804.3,24/01/2019,18:10,Ewallet,6,Mandalay
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,10/03/2019,20:46,Ewallet,8.8,Yangon
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,22/02/2019,18:35,Ewallet,6.6,Mandalay
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,18/02/2019,11:40,Ewallet,5.9,Yangon
233-67-5758,C,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,29/01/2019,13:46,Ewallet,6.2,Yangon
303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,02/03/2019,17:16,Ewallet,4.4,Mandalay
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592,33.432,09/02/2019,13:22,Cash,7.7,Yangon
347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,22/02/2019,15:33,Cash,4.1,Yangon
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.919,649.299,18/02/2019,13:28,Cash,6.6,Yangon
